x_over_c,y_over_c,Cp
0.005040000192821026,-0.012260324321687222,0.7742013335227966
0.0030499999411404133,-0.00960556510835886,0.9197686910629272
0.001560000004246831,-0.0069175176322460175,1.0430604219436646
0.0005600000149570405,-0.004173159599304199,1.1468557119369507
5.999999848427251e-05,-0.0013753296807408333,1.1657990217208862
0.0,0.0,1.125747561454773
5.999999848427251e-05,0.0013753296807408333,1.108788251876831
0.0005600000149570405,0.004173159599304199,0.9986118674278259
0.001560000004246831,0.0069175176322460175,0.7912354469299316
0.0030499999411404133,0.00960556510835886,0.5975428819656372
0.005040000192821026,0.012260324321687222,0.4045054316520691
0.007519999984651804,0.014867562800645828,0.22995735704898834
0.010490000247955322,0.017429161816835403,0.07931236922740936
0.013949999585747719,0.019944922998547554,-0.04817517101764679
0.017899999395012856,0.022413644939661026,-0.15558993816375732
0.02232000045478344,0.024823294952511787,-0.24649925529956818
0.027230000123381615,0.027184199541807175,-0.32378923892974854
0.032600000500679016,0.02948109433054924,-0.39021387696266174
0.038440000265836716,0.03171811252832413,-0.44800737500190735
0.04473999887704849,0.03389028459787369,-0.4989537298679352
0.05149000138044357,0.03599337860941887,-0.5440664887428284
0.05869000032544136,0.0380263589322567,-0.5841732025146484
0.06633000075817108,0.039985138922929764,-0.6204236745834351
0.07440000027418137,0.04186607897281647,-0.6539894938468933
0.08290000259876251,0.04366791620850563,-0.6854753494262695
0.09181000292301178,0.045385271310806274,-0.7150915861129761
0.10113000124692917,0.04701715335249901,-0.7426151037216187
0.11084999889135361,0.048560671508312225,-0.7676525115966797
0.12094999849796295,0.05001187324523926,-0.790381669998169
0.13143999874591827,0.05137133598327637,-0.8119674921035767
0.14228999614715576,0.052634429186582565,-0.8334060907363892
0.15349000692367554,0.05379977822303772,-0.8545897006988525
0.1650400012731552,0.05486709251999855,-0.8741980195045471
0.1769299954175949,0.05583513528108597,-0.8919966816902161
0.18914000689983368,0.05670228227972984,-0.9086387157440186
0.20166000723838806,0.05746811255812645,-0.9250698685646057
0.2144699990749359,0.058131974190473557,-0.9411770105361938
0.22756999731063843,0.058694567531347275,-0.9563512206077576
0.24094000458717346,0.05915585905313492,-0.9699408411979675
0.25457000732421875,0.059516578912734985,-0.9819973111152649
0.268449991941452,0.05977765470743179,-0.9927694797515869
0.28255000710487366,0.05994005501270294,-1.0027309656143188
0.29686999320983887,0.06000550091266632,-1.012216567993164
0.31139999628067017,0.059975650161504745,-1.0213590860366821
0.32611000537872314,0.05985254421830177,-1.0303504467010498
0.34099000692367554,0.059638477861881256,-1.0391783714294434
0.35604000091552734,0.0593356154859066,-1.0478214025497437
0.37123000621795654,0.058946844190359116,-1.0557886362075806
0.3865399956703186,0.05847521126270294,-1.0628255605697632
