x_over_c,y_over_c,Cp
0.268449991941452,-0.05977765470743179,0.15332597494125366
0.25457000732421875,-0.059516578912734985,0.17101749777793884
0.24094000458717346,-0.05915585905313492,0.19193033874034882
0.22756999731063843,-0.058694567531347275,0.2128818929195404
0.2144699990749359,-0.058131974190473557,0.23551836609840393
0.20166000723838806,-0.05746811255812645,0.2600196301937103
0.18914000689983368,-0.05670228227972984,0.2842262089252472
0.1769299954175949,-0.05583513528108597,0.3116791248321533
0.1650400012731552,-0.05486709251999855,0.340412974357605
0.15349000692367554,-0.05379977822303772,0.3705519139766693
0.14228999614715576,-0.052634429186582565,0.4004211127758026
0.13143999874591827,-0.05137133598327637,0.43453192710876465
0.12094999849796295,-0.05001187324523926,0.46876055002212524
0.11084999889135361,-0.048560671508312225,0.5044965744018555
0.10113000124692917,-0.04701715335249901,0.5417241454124451
0.09181000292301178,-0.045385271310806274,0.5804772973060608
0.08290000259876251,-0.04366791620850563,0.6233112215995789
0.07440000027418137,-0.04186607897281647,0.666096031665802
0.06633000075817108,-0.039985138922929764,0.7104189991950989
0.05869000032544136,-0.0380263589322567,0.7574590444564819
0.05149000138044357,-0.03599337860941887,0.8057599067687988
0.04473999887704849,-0.03389028459787369,0.8541104793548584
0.038440000265836716,-0.03171811252832413,0.9026897549629211
0.032600000500679016,-0.02948109433054924,0.9507213234901428
0.027230000123381615,-0.027184199541807175,0.9954879283905029
0.02232000045478344,-0.024823294952511787,1.0333889722824097
0.017899999395012856,-0.022413644939661026,1.0576071739196777
0.013949999585747719,-0.019944922998547554,1.0607109069824219
0.010490000247955322,-0.017429161816835403,1.0270140171051025
0.007519999984651804,-0.014867562800645828,0.9377959966659546
0.005040000192821026,-0.012260324321687222,0.7735379934310913
0.0030499999411404133,-0.00960556510835886,0.4943145215511322
0.001560000004246831,-0.0069175176322460175,0.10934781283140182
0.0005600000149570405,-0.004173159599304199,-0.43814224004745483
5.999999848427251e-05,-0.0013753296807408333,-1.0965951681137085
0.0,0.0,-1.6555759906768799
5.999999848427251e-05,0.0013753296807408333,-1.9015161991119385
0.0005600000149570405,0.004173159599304199,-2.288224697113037
0.001560000004246831,0.0069175176322460175,-2.8517653942108154
0.0030499999411404133,0.00960556510835886,-3.069467544555664
0.005040000192821026,0.012260324321687222,-3.1098926067352295
0.007519999984651804,0.014867562800645828,-3.0172691345214844
0.010490000247955322,0.017429161816835403,-2.8602843284606934
0.013949999585747719,0.019944922998547554,-2.6629114151000977
0.017899999395012856,0.022413644939661026,-2.478163242340088
0.02232000045478344,0.024823294952511787,-2.2909224033355713
0.027230000123381615,0.027184199541807175,-2.1194472312927246
0.032600000500679016,0.02948109433054924,-1.9595423936843872
0.038440000265836716,0.03171811252832413,-1.8202059268951416
0.04473999887704849,0.03389028459787369,-1.6890369653701782
0.05149000138044357,0.03599337860941887,-1.5697449445724487
0.05869000032544136,0.0380263589322567,-1.4623956680297852
0.06633000075817108,0.039985138922929764,-1.3659234046936035
0.07440000027418137,0.04186607897281647,-1.2781791687011719
0.08290000259876251,0.04366791620850563,-1.1952682733535767
0.09181000292301178,0.045385271310806274,-1.1225956678390503
0.10113000124692917,0.04701715335249901,-1.0534449815750122
0.11084999889135361,0.048560671508312225,-0.99187171459198
0.12094999849796295,0.05001187324523926,-0.9302158951759338
0.13143999874591827,0.05137133598327637,-0.8743128180503845
0.14228999614715576,0.052634429186582565,-0.824525773525238
0.15349000692367554,0.05379977822303772,-0.7840850949287415
0.1650400012731552,0.05486709251999855,-0.7415989637374878
0.1769299954175949,0.05583513528108597,-0.7040377259254456
0.18914000689983368,0.05670228227972984,-0.6641451716423035
0.20166000723838806,0.05746811255812645,-0.6292636394500732
0.2144699990749359,0.058131974190473557,-0.5907889604568481
0.22756999731063843,0.058694567531347275,-0.5592255592346191
0.24094000458717346,0.05915585905313492,-0.5233744382858276
0.25457000732421875,0.059516578912734985,-0.49478429555892944
0.268449991941452,0.05977765470743179,-0.4641474187374115
0.28255000710487366,0.05994005501270294,-0.4379357099533081
0.29686999320983887,0.06000550091266632,-0.41083958745002747
0.31139999628067017,0.059975650161504745,-0.3862976133823395
0.32611000537872314,0.05985254421830177,-0.3615035116672516
0.34099000692367554,0.059638477861881256,-0.3382507860660553
0.35604000091552734,0.0593356154859066,-0.31536993384361267
0.37123000621795654,0.058946844190359116,-0.293345183134079
0.3865399956703186,0.05847521126270294,-0.27353763580322266
0.4019699990749359,0.05792324244976044,-0.2533740699291229
0.41749998927116394,0.05729416757822037,-0.23624230921268463
0.43310999870300293,0.05659141764044762,-0.21681398153305054
0.44878000020980835,0.055818598717451096,-0.20148780941963196
0.4645099937915802,0.05497835576534271,-0.18507952988147736
0.48026999831199646,0.05407492071390152,-0.17095130681991577
0.49605000019073486,0.05311153456568718,-0.15016496181488037
0.5118399858474731,0.05209138244390488,-0.13306543231010437
0.5276100039482117,0.05101897567510605,-0.12058483809232712
0.5433599948883057,0.04989684000611305,-0.10259507596492767
0.5590599775314331,0.048729557543992996,-0.06890948861837387
0.5747100114822388,0.0475195087492466,-0.0486467219889164
0.5902799963951111,0.046271324157714844,-0.0005764412344433367
0.6057599782943726,0.04498807340860367,0.0004876792663708329
0.6211299896240234,0.04367358982563019,0.04709834232926369
0.6363800168037415,0.04233084246516228,0.03342849388718605
0.6514999866485596,0.04096270352602005,0.013286487199366093
0.6664699912071228,0.03957289457321167,-0.013833587989211082
0.6812700033187866,0.038165152072906494,-0.04928583279252052
0.6958900094032288,0.03674225136637688,-0.0855860710144043
0.710319995880127,0.0353068932890892,-0.102056123316288
0.7245299816131592,0.033863767981529236,-0.1225680410861969
0.7385200262069702,0.03241453319787979,-0.137060284614563
0.7522799968719482,0.030961811542510986,-0.15294909477233887
0.765779972076416,0.029510337859392166,-0.15755167603492737
0.779009997844696,0.028062766417860985,-0.17593522369861603
0.7919700145721436,0.02662062644958496,-0.17677362263202667
0.804639995098114,0.02518763579428196,-0.1932661235332489
0.8170099854469299,0.023766420781612396,-0.1961691975593567
0.8290500044822693,0.022361962124705315,-0.20719866454601288
0.8407700061798096,0.02097463235259056,-0.2153427004814148
0.8521599769592285,0.019607091322541237,-0.22334067523479462
0.8631799817085266,0.01826569065451622,-0.2320326566696167
0.8738499879837036,0.016949564218521118,-0.24086889624595642
0.8841500282287598,0.015662692487239838,-0.24931174516677856
0.8940600156784058,0.01440916396677494,-0.2626188397407532
0.9035800099372864,0.01319055911153555,-0.2570594549179077
0.9126999974250793,0.012009731493890285,-0.2692021429538727
0.9214000105857849,0.010870860889554024,-0.26082170009613037
0.9296900033950806,0.0097742211073637,-0.27442267537117004
0.9375399947166443,0.00872534979134798,-0.24944078922271729
0.9449599981307983,0.007724467199295759,-0.25592949986457825
0.9519400000572205,0.006774428766220808,-0.23023051023483276
0.9584699869155884,0.005878077354282141,-0.2291574627161026
0.9645400047302246,0.005038225557655096,-0.19736456871032715
0.9701499938964844,0.004256268497556448,-0.18735869228839874
0.9752799868583679,0.0035363242495805025,-0.16153870522975922
0.9799500107765198,0.0028768260963261127,-0.14194712042808533
0.9841300249099731,0.0022831768728792667,-0.12082705646753311
0.9878399968147278,0.001753609743900597,-0.08860037475824356
0.9910500049591064,0.0012933638645336032,-0.05421346426010132
0.9937800168991089,0.0009004365419968963,0.0027966017369180918
0.9960200190544128,0.0005769983399659395,0.05072849616408348
0.997759997844696,0.00032511117751710117,0.14837424457073212
0.9990000128746033,0.00014525375445373356,0.27413687109947205
0.999750018119812,3.632896550698206e-05,0.7238876223564148
1.0,0.0,0.6798858642578125
