x_over_c,y_over_c,Cp
0.804639995098114,0.02518763579428196,-0.16059820353984833
0.8170099854469299,0.023766420781612396,-0.14429278671741486
0.8290500044822693,0.022361962124705315,-0.12800554931163788
0.8407700061798096,0.02097463235259056,-0.1117127314209938
0.8521599769592285,0.019607091322541237,-0.09536662697792053
0.8631799817085266,0.01826569065451622,-0.07901529222726822
0.8738499879837036,0.016949564218521118,-0.06264730542898178
0.8841500282287598,0.015662692487239838,-0.04617876559495926
0.8940600156784058,0.01440916396677494,-0.02964097075164318
0.9035800099372864,0.01319055911153555,-0.012901123613119125
0.9126999974250793,0.012009731493890285,0.00397838931530714
0.9214000105857849,0.010870860889554024,0.02107447013258934
0.9296900033950806,0.0097742211073637,0.038434065878391266
0.9375399947166443,0.00872534979134798,0.05610169470310211
0.9449599981307983,0.007724467199295759,0.07415810972452164
0.9519400000572205,0.006774428766220808,0.0926615372300148
0.9584699869155884,0.005878077354282141,0.11172111332416534
0.9645400047302246,0.005038225557655096,0.13136281073093414
0.9701499938964844,0.004256268497556448,0.15179778635501862
0.9752799868583679,0.0035363242495805025,0.17313742637634277
0.9799500107765198,0.0028768260963261127,0.19566184282302856
0.9841300249099731,0.0022831768728792667,0.2198864370584488
0.9878399968147278,0.001753609743900597,0.2461799532175064
0.9910500049591064,0.0012933638645336032,0.27564600110054016
0.9937800168991089,0.0009004365419968963,0.31179413199424744
0.9960200190544128,0.0005769983399659395,0.3548576533794403
0.997759997844696,0.00032511117751710117,0.4469633102416992
0.9990000128746033,0.00014525375445373356,0.5179635286331177
0.999750018119812,3.632896550698206e-05,1.137891173362732
1.0,0.0,0.7422904372215271
