"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         202,      -1.994039801,     0.09052074259,    -0.00832335233,       3.425968445
          0,           0,         203,      -2.007366602,     0.08267133374,    -0.01598419413,       3.413371558
          0,           0,         204,      -2.019257753,     0.07411436205,    -0.02362741614,       3.401806821
          0,           0,         205,       -2.02939447,     0.06396903634,    -0.03157704137,       3.391796318
          0,           0,         206,      -2.038506598,     0.05340837302,    -0.04022932056,       3.382812893
          0,           0,         207,      -2.047963972,     0.04377388338,    -0.04959601376,       3.373249018
          0,           0,         208,      -2.058259805,     0.03546356068,    -0.05921550446,       3.362268286
          0,           0,         209,      -2.068980959,     0.02750231417,    -0.06940138565,       3.350443491
          0,           0,         210,      -2.079571684,     0.01999037362,    -0.07978153266,       3.338673449
          0,           0,         211,      -2.090119843,     0.01325493221,    -0.09004996031,       3.327252625
          0,           0,         212,      -2.101085814,    0.007069537866,     -0.1008945558,       3.315885293
          0,           0,         213,      -2.112283855,    0.001543616139,     -0.1119068227,       3.304437703
          0,           0,         214,       -2.12303942,   -0.003944230708,      -0.123062224,        3.29344534
          0,           0,         215,      -2.132931322,   -0.009564392168,     -0.1341500499,       3.283371819
          0,           0,         216,      -2.141727753,     -0.0150442461,     -0.1446815743,       3.274861506
          0,           0,         217,      -2.150558161,    -0.02066974132,     -0.1552732564,       3.266601219
          0,           0,         218,      -2.159337502,    -0.02667328915,     -0.1659691273,       3.258367851
          0,           0,         219,      -2.167365369,     -0.0336977934,     -0.1775090316,       3.250734417
          0,           0,         220,      -2.174369079,    -0.04158634736,     -0.1896969906,       3.243866059
          0,           0,         221,      -2.180445759,    -0.04960664925,      -0.201982746,       3.237914952
          0,           0,         222,       -2.18669996,    -0.05750706779,      -0.214564518,       3.231733129
          0,           0,         223,      -2.193249595,    -0.06476120604,     -0.2271416825,       3.225003332
          0,           0,         224,      -2.199739581,    -0.07136693136,     -0.2393074178,       3.218122476
          0,           0,         225,      -2.206254234,    -0.07704442664,     -0.2501905675,       3.211040634
          0,           0,         226,      -2.213062393,    -0.08126784244,     -0.2591715726,       3.203733889
          0,           0,         227,      -2.220894798,     -0.0847362988,     -0.2667498443,       3.195619799
          0,           0,         228,       -2.22976098,    -0.08808223709,     -0.2732827402,       3.186523547
          0,           0,         229,      -2.239302009,    -0.09210654655,     -0.2796062329,       3.176752317
          0,           0,         230,       -2.24908472,    -0.09713086053,       -0.28628337,       3.166774699
          0,           0,         231,      -2.258918022,     -0.1027757181,     -0.2933986957,       3.156953288
          0,           0,         232,      -2.269658081,     -0.1095569302,     -0.3017493307,       3.146391882
          0,           0,         233,      -2.281010862,     -0.1177469934,     -0.3113032078,       3.135217974
          0,           0,         234,      -2.292551362,     -0.1275392249,     -0.3221163937,       3.123769311
          0,           0,         235,      -2.303886764,     -0.1386711788,      -0.333735185,       3.112378859
          0,           0,         236,      -2.314640784,     -0.1508986928,     -0.3449319926,       3.101782348
          0,           0,         237,       -2.32558244,     -0.1641336895,     -0.3559494599,       3.091240861
