"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
57, 3.712300062180000e-01, -5.894684318665333e-02, 1.124991988488116e+00, 3.548493608434987e+02, 1.001031294021011e+01, 2.647597319754724e+05
58, 3.560400009160000e-01, -5.933561549045978e-02, 1.098452256991816e+00, 3.547836054016850e+02, 8.114431693207854e+00, 2.592673862037776e+05
59, 3.409900069240000e-01, -5.963847719943702e-02, 1.055617382366888e+00, 3.540848083815833e+02, 6.115493423964549e+00, 2.503894967117977e+05
60, 3.261100053790000e-01, -5.985254444802346e-02, 1.022754734717533e+00, 3.531267848859854e+02, 4.023839270906097e+00, 2.435706811118579e+05
61, 3.113999962810000e-01, -5.997565198183213e-02, 1.010543976193040e+00, 3.525411153104352e+02, 1.844162800400160e+00, 2.410209070100051e+05
62, 2.968699932100000e-01, -6.000550062925582e-02, 1.011168864551194e+00, 3.524760595422629e+02, -4.349097394819073e-01, 2.411412900285632e+05
63, 2.825500071050000e-01, -5.994005483718394e-02, 1.015668762460292e+00, 3.526023525985655e+02, -2.826831786628197e+00, 2.420721599598344e+05
64, 2.684499919410000e-01, -5.977765596976551e-02, 1.020193775676780e+00, 3.527992843961227e+02, -5.339606797011023e+00, 2.430174844380229e+05
65, 2.545700073240000e-01, -5.951657836311273e-02, 1.024350570975927e+00, 3.529661012671805e+02, -7.977948529120905e+00, 2.438872078788932e+05
66, 2.409400045870000e-01, -5.915585896897953e-02, 1.028897764822921e+00, 3.531346524431538e+02, -1.075111951404193e+01, 2.448395888283088e+05
67, 2.275699973110000e-01, -5.869456802648413e-02, 1.034065538438361e+00, 3.532731809251170e+02, -1.366493957611995e+01, 2.459190203704271e+05
68, 2.144699990750000e-01, -5.813197420944613e-02, 1.039768951203248e+00, 3.533882514448474e+02, -1.672772439516067e+01, 2.471094001230779e+05
69, 2.016600072380000e-01, -5.746811193675738e-02, 1.045798670911420e+00, 3.534491935254960e+02, -1.994962115512540e+01, 2.483655637715136e+05
70, 1.891400069000000e-01, -5.670228146432130e-02, 1.052213645354334e+00, 3.534657591036370e+02, -2.334010554606563e+01, 2.497011835534977e+05
71, 1.769299954180000e-01, -5.583513598033686e-02, 1.059309296082896e+00, 3.534300989070272e+02, -2.691332089142700e+01, 2.511768671932653e+05
72, 1.650400012730000e-01, -5.486709202536137e-02, 1.067396031774250e+00, 3.533359457214763e+02, -3.068112472551293e+01, 2.528567721557146e+05
73, 1.534900069240000e-01, -5.379977779145956e-02, 1.076434106488377e+00, 3.531450340020634e+02, -3.465728154670234e+01, 2.547304900856107e+05
74, 1.422899961470000e-01, -5.263443049277360e-02, 1.086179469621096e+00, 3.528381990348439e+02, -3.885925663344275e+01, 2.567475884769606e+05
75, 1.314399987460000e-01, -5.137133628795417e-02, 1.096418896094662e+00, 3.523715291197491e+02, -4.330433015538777e+01, 2.588616586452407e+05
76, 1.209499984980000e-01, -5.001187382363489e-02, 1.107271498702970e+00, 3.517557620968680e+02, -4.801690588724487e+01, 2.611000020857577e+05
77, 1.108499988910000e-01, -4.856066993422563e-02, 1.118941210869154e+00, 3.509505665449431e+02, -5.302720226115487e+01, 2.635032052639762e+05
