"Density","Energy","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Temperature","Velocity:0","Velocity:1","Velocity:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.1612,5.3079e+05,2.0028,807.54,7.6144e-08,0,1e+05,8.2366e-11,300,695.43,6.5573e-08,0,1,0.345,0.345,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.5953e-08,0,1e+05,3.2133e-11,300,695.43,2.235e-08,0,1,0.3475,0.3475,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-2.4239e-08,0,1e+05,-1.8101e-11,300,695.43,-2.0874e-08,0,1,0.35,0.35,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-7.443e-08,0,1e+05,-6.8334e-11,300,695.43,-6.4097e-08,0,1,0.3525,0.3525,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.2462e-07,0,1e+05,-1.1857e-10,300,695.43,-1.0732e-07,0,1,0.355,0.355,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.7481e-07,0,1e+05,-1.688e-10,300,695.43,-1.5054e-07,0,1,0.3575,0.3575,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-2.25e-07,0,1e+05,-2.1904e-10,300,695.43,-1.9377e-07,0,1,0.36,0.36,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.5442e-07,0,1e+05,-1.4916e-10,300,695.43,-1.3298e-07,0,1,0.3625,0.3625,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-8.3839e-08,0,1e+05,-7.9285e-11,300,695.43,-7.22e-08,0,1,0.365,0.365,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.3256e-08,0,1e+05,-9.4101e-12,300,695.43,-1.1416e-08,0,1,0.3675,0.3675,0.5,0
1.1612,5.3079e+05,2.0028,807.54,5.7326e-08,0,1e+05,6.0465e-11,300,695.43,4.9368e-08,0,1,0.37,0.37,0.5,0
1.1612,5.3079e+05,2.0028,807.54,1.2791e-07,0,1e+05,1.3034e-10,300,695.43,1.1015e-07,0,1,0.3725,0.3725,0.5,0
1.1612,5.3079e+05,2.0028,807.54,1.9849e-07,0,1e+05,2.0022e-10,300,695.43,1.7094e-07,0,1,0.375,0.375,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.6907e-07,0,1e+05,2.7009e-10,300,695.43,2.3172e-07,0,1,0.3775,0.3775,0.5,0
1.1612,5.3079e+05,2.0028,807.54,3.3966e-07,0,1e+05,3.3997e-10,300,695.43,2.925e-07,0,1,0.38,0.38,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.405e-07,0,1e+05,2.4152e-10,300,695.43,2.0711e-07,0,1,0.3825,0.3825,0.5,0
1.1612,5.3079e+05,2.0028,807.54,1.4135e-07,0,1e+05,1.4307e-10,300,695.43,1.2173e-07,0,1,0.385,0.385,0.5,0
1.1612,5.3079e+05,2.0028,807.54,4.2194e-08,0,1e+05,4.4617e-11,300,695.43,3.6337e-08,0,1,0.3875,0.3875,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-5.696e-08,0,1e+05,-5.3833e-11,300,695.43,-4.9053e-08,0,1,0.39,0.39,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.5612e-07,0,1e+05,-1.5228e-10,300,695.43,-1.3444e-07,0,1,0.3925,0.3925,0.5,0
